Id,Label,timeset,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,triangles,modularity_class,componentnumber
symbol,symbol,,2,2,5,0.460053,0.471516,0,1,1,217,0
hawley,hawley,,3,3,5,0.459769,0.471324,0,1,3,142,0
histstm,histstm,,1,7,6,0.318506,0.32231,0,0,0,217,0
oldschool,oldschool,,3,3,5,0.460766,0.472108,0,1,3,217,0
animoto,animoto,,2,2,1,1,1,0,1,1,529,92
brandawareness,brandawareness,,2,2,1,1,1,0,1,1,529,92
brandeducation,brandeducation,,2,2,1,1,1,0,1,1,529,92
cameronlievesey,cameronlievesey,,1,1,5,0.459687,0.471196,0,0,0,217,0
bvlgari,bvlgari,,2,2,6,0.318779,0.322559,0,1,1,131,0
winsford,winsford,,2,2,6,0.318779,0.322559,0,1,1,131,0
dogatetheirhomework,dogatetheirhomework,,4,8,5,0.462403,0.473381,0,1,6,217,0
loves,loves,,5,5,5,0.459931,0.471516,0,1,10,111,0
healthyeating,healthyeating,,5,5,5,0.459931,0.471516,0,1,10,111,0
dez,dez,,10,30,4,0.460501,0.472097,0,1,45,340,0
comeybook,comeybook,,10,30,4,0.460501,0.472097,0,1,45,340,0
cinton,cinton,,10,30,4,0.460501,0.472097,0,1,45,340,0
crisisfilter,crisisfilter,,1,1,5,0.459687,0.471196,0,0,0,217,0
prfessionally,prfessionally,,4,4,5,0.333836,0.339774,0,1,6,143,0
saudiarabien,saudiarabien,,1,1,5,0.459687,0.471196,0,0,0,217,0
britainfirst,britainfirst,,1,5,5,0.459687,0.471196,0,0,0,217,0
gossip,gossip,,8,14,5,0.338261,0.345021,0.142857,0.964286,27,142,0
btcm,btcm,,4,4,5,0.459809,0.471388,0,1,6,340,0
shieldsup,shieldsup,,4,4,5,0.459809,0.471388,0,1,6,340,0
fightforfreedom,fightforfreedom,,4,4,5,0.459809,0.471388,0,1,6,340,0
dark,dark,,2,2,5,0.459708,0.471244,0,1,1,455,0
matter,matter,,2,2,5,0.459708,0.471244,0,1,1,455,0
welovefriday,welovefriday,,5,5,5,0.460786,0.472156,0,1,10,320,0
welovefridays,welovefridays,,5,5,5,0.460786,0.472156,0,1,10,320,0
funfriday,funfriday,,5,5,5,0.460786,0.472156,0,1,10,320,0
hotops,hotops,,7,7,5,0.33825,0.344973,0,1,21,142,0
socialchatter,socialchatter,,1,1,5,0.333365,0.339093,0,0,0,217,0
its,its,,3,3,6,0.318204,0.322055,0,1,3,330,0
kimberlyyoung,kimberlyyoung,,3,3,6,0.318204,0.322055,0,1,3,330,0
socialmediaaddiction,socialmediaaddiction,,3,3,6,0.318204,0.322055,0,1,3,330,0
jacobgreenberg,jacobgreenberg,,7,28,4,0.463226,0.474066,0,1,21,340,0
rockefellar,rockefellar,,7,28,4,0.463226,0.474066,0,1,21,340,0
march,march,,1,1,5,0.459687,0.471196,0,0,0,217,0
theweekindata,theweekindata,,3,10,5,0.45989,0.47142,0,1,3,456,0
nvidia,nvidia,,3,7,6,0.317806,0.321727,0,1,3,143,0
behavior,behavior,,6,30,5,0.460317,0.471852,1.947495,0.866667,13,217,0
freetool,freetool,,4,4,5,0.459769,0.471356,0,1,6,143,0
harjitsajjan,harjitsajjan,,3,3,5,0.459728,0.471292,0,1,3,217,0
darthvader,darthvader,,3,3,5,0.462259,0.473237,0,1,3,217,0
hungarian,hungarian,,4,4,5,0.45985,0.47142,0,1,6,142,0
election2018,election2018,,4,4,5,0.45985,0.47142,0,1,6,142,0
columns,columns,,3,3,5,0.459748,0.471308,0,1,3,217,0
criminaljustice,criminaljustice,,1,1,5,0.319375,0.323147,0,0,0,217,0
traffickers,traffickers,,4,7,5,0.459748,0.47134,0,1,6,335,0
care2,care2,,4,7,5,0.459748,0.47134,0,1,6,335,0
really,really,,4,8,5,0.45989,0.471452,0,1,6,217,0
solve,solve,,4,8,5,0.45989,0.471452,0,1,6,217,0
marketingindustry,marketingindustry,,2,2,5,0.459789,0.471308,0,1,1,217,0
photocontestfriday,photocontestfriday,,2,2,5,0.460053,0.471516,0,1,1,340,0
internet101,internet101,,1,1,5,0.459687,0.471196,0,0,0,217,0
icna,icna,,1,1,5,0.459687,0.471196,0,0,0,217,0
carltonpearson,carltonpearson,,1,1,5,0.459687,0.471196,0,0,0,217,0
cassette,cassette,,5,9,5,0.460847,0.472204,0,1,10,143,0
linkbilding,linkbilding,,8,16,5,0.460175,0.471804,0,1,28,243,0
backlink,backlink,,8,16,5,0.460175,0.471804,0,1,28,243,0
highpadabacklink,highpadabacklink,,8,16,5,0.460175,0.471804,0,1,28,243,0
bestseo,bestseo,,8,16,5,0.460175,0.471804,0,1,28,243,0
losangelescaunitedstates,losangelescaunitedstates,,4,8,5,0.460236,0.471716,0,1,6,243,0
marketinsight,marketinsight,,2,17,5,0.460053,0.471516,0,1,1,217,0
keithkenniff,keithkenniff,,1,1,6,0.318185,0.321945,0,0,0,142,0
pagespeed,pagespeed,,5,5,5,0.459769,0.471388,0,1,10,262,0
seowriting,seowriting,,5,5,5,0.459769,0.471388,0,1,10,262,0
topseo,topseo,,5,5,5,0.459769,0.471388,0,1,10,262,0
abc13,abc13,,1,1,5,0.459687,0.471196,0,0,0,217,0
scream,scream,,1,1,5,0.459687,0.471196,0,0,0,217,0
fagendmodelingaddict,fagendmodelingaddict,,4,4,5,0.319974,0.324072,0,1,6,260,0
asana,asana,,4,4,5,0.45989,0.471452,0,1,6,142,0
becomingavirtualassistant,becomingavirtualassistant,,4,4,5,0.45989,0.471452,0,1,6,142,0
weekendishereagain,weekendishereagain,,3,4,6,0.252848,0.255651,0,1,3,131,0
todayisfriday,todayisfriday,,3,3,6,0.252848,0.255651,0,1,3,131,0
allentown,allentown,,3,3,6,0.252848,0.255651,0,1,3,131,0
finesse,finesse,,6,6,5,0.460623,0.472084,0,1,15,340,0
247promokings,247promokings,,6,6,5,0.460623,0.472084,0,1,15,340,0
247pk,247pk,,6,6,5,0.460623,0.472084,0,1,15,340,0
richestman,richestman,,2,2,5,0.460684,0.472012,0,1,1,217,0
compton,compton,,1,1,5,0.459687,0.471196,0,0,0,217,0
probeat,probeat,,2,2,5,0.459708,0.471244,0,1,1,217,0
zuckiswatchingyou,zuckiswatchingyou,,3,6,5,0.462239,0.473221,0,1,3,217,0
arevstudios,arevstudios,,4,4,5,0.461133,0.472396,0,1,6,217,0
carpediem,carpediem,,2,2,5,0.459708,0.471244,0,1,1,457,0
mouthybuddah,mouthybuddah,,2,2,5,0.459708,0.471244,0,1,1,457,0
trusted,trusted,,6,6,5,0.459931,0.471548,0,1,15,217,0
usairforce,usairforce,,6,6,5,0.461337,0.47262,0,1,15,217,0
congree,congree,,5,5,5,0.462382,0.473397,0,1,10,217,0
amnesty,amnesty,,2,2,5,0.459708,0.471244,0,1,1,458,0
deportation,deportation,,2,2,5,0.459708,0.471244,0,1,1,458,0
linlithgow,linlithgow,,3,3,5,0.45989,0.47142,0,1,3,340,0
instagran,instagran,,2,2,5,0.45989,0.471388,0,1,1,217,0
messiah,messiah,,5,5,5,0.461317,0.472572,0,1,10,217,0
kidsthesedays,kidsthesedays,,1,3,5,0.459687,0.471196,0,0,0,217,0
rose,rose,,9,35,5,0.323504,0.327725,0,1,36,340,0
dezbryant,dezbryant,,9,35,5,0.323504,0.327725,0,1,36,340,0
digitalnomad,digitalnomad,,1,1,5,0.459687,0.471196,0,0,0,217,0
leadershipdevelopment,leadershipdevelopment,,1,1,6,0.317777,0.32146,0,0,0,217,0
kellyco,kellyco,,1,3,5,0.459687,0.471196,0,0,0,217,0
zuckerbuerg,zuckerbuerg,,3,3,5,0.460643,0.472012,0,1,3,217,0
americanapparel,americanapparel,,1,1,5,0.321327,0.324799,0,0,0,217,0
politicalperformance,politicalperformance,,2,4,5,0.45985,0.471356,0,1,1,217,0
thumper,thumper,,5,14,5,0.317583,0.32154,0,1,10,340,0
suicideprevention,suicideprevention,,5,14,5,0.317583,0.32154,0,1,10,340,0
softballquestions,softballquestions,,5,15,5,0.462423,0.473429,0,1,10,41,0
liberaltears,liberaltears,,5,15,5,0.462423,0.473429,0,1,10,41,0
growthatanycost,growthatanycost,,1,1,5,0.459687,0.471196,0,0,0,217,0
smooch,smooch,,5,5,5,0.460114,0.47166,0,1,10,340,0
truthordare,truthordare,,5,5,5,0.460114,0.47166,0,1,10,340,0
usmc,usmc,,5,5,5,0.460114,0.47166,0,1,10,340,0
conspiracies,conspiracies,,1,1,5,0.459687,0.471196,0,0,0,217,0
kudos,kudos,,8,8,5,0.461337,0.472716,0,1,28,254,0
snoden,snoden,,3,3,5,0.4623,0.473269,0,1,3,217,0
agetoage,agetoage,,2,2,1,1,1,0,1,1,535,93
mahaliaspecial,mahaliaspecial,,2,2,1,1,1,0,1,1,535,93
xollyspacemedia,xollyspacemedia,,2,2,1,1,1,0,1,1,535,93
timpool,timpool,,4,4,5,0.460053,0.47158,0,1,6,45,0
hoboken,hoboken,,4,4,5,0.460053,0.47158,0,1,6,45,0
antifaactivistnetwork,antifaactivistnetwork,,4,4,5,0.460053,0.47158,0,1,6,45,0
worldwar3,worldwar3,,4,12,5,0.460806,0.472132,0,1,6,262,0
edhigginshere,edhigginshere,,4,12,5,0.460806,0.472132,0,1,6,262,0
officialsea,officialsea,,2,2,5,0.459708,0.471244,0,1,1,459,0
officialgamesite,officialgamesite,,2,2,5,0.459708,0.471244,0,1,1,459,0
vox,vox,,3,3,5,0.459728,0.471292,0,1,3,460,0
lewis,lewis,,3,3,5,0.459728,0.471292,0,1,3,460,0
charlesmurray,charlesmurray,,3,3,5,0.459728,0.471292,0,1,3,460,0
facebooked,facebooked,,1,1,5,0.459687,0.471196,0,0,0,217,0
dislikebutton,dislikebutton,,2,2,5,0.459708,0.471244,0,1,1,217,0
fishy,fishy,,3,6,5,0.45983,0.471372,0,1,3,217,0
witchhunt,witchhunt,,5,9,5,0.323343,0.327124,0,1,10,131,0
peoples,peoples,,2,2,5,0.460725,0.472012,0,1,1,217,0
digitalstrategy,digitalstrategy,,3,3,5,0.45983,0.471372,0,1,3,243,0
patent,patent,,1,2,5,0.459687,0.471196,0,0,0,217,0
cheaphosting,cheaphosting,,1,1,5,0.459687,0.471196,0,0,0,217,0
dissemination,dissemination,,3,3,5,0.46101,0.4723,0,1,3,142,0
kolkata,kolkata,,3,3,5,0.45985,0.471388,0,1,3,142,0
pph,pph,,5,5,5,0.45987,0.471468,0,1,10,131,0
palmbay,palmbay,,5,5,5,0.46048,0.47194,0,1,10,143,0
jobhunt,jobhunt,,5,5,5,0.461521,0.472732,0,1,10,217,0
strange,strange,,8,8,5,0.461296,0.472684,0,1,28,142,0
ltcartoons,ltcartoons,,8,8,5,0.461296,0.472684,0,1,28,142,0
soulsister,soulsister,,1,1,5,0.459687,0.471196,0,0,0,217,0
overdrive,overdrive,,4,10,5,0.460094,0.471612,0,1,6,217,0
spammers,spammers,,1,1,5,0.459687,0.471196,0,0,0,217,0
commondp,commondp,,5,5,5,0.460786,0.472156,0,1,10,243,0
sunainaafc,sunainaafc,,5,5,5,0.460786,0.472156,0,1,10,243,0
mkt,mkt,,1,1,5,0.459687,0.471196,0,0,0,217,0
dataexposure,dataexposure,,2,2,5,0.459708,0.471244,0,1,1,217,0
stockmarkets,stockmarkets,,1,1,5,0.459687,0.471196,0,0,0,217,0
mossland,mossland,,1,1,5,0.459687,0.471196,0,0,0,217,0
harleydavidson,harleydavidson,,1,1,6,0.241527,0.24335,0,0,0,243,0
intrusiveads,intrusiveads,,5,5,5,0.460379,0.471868,0,1,10,217,0
wylie,wylie,,1,1,5,0.34204,0.350759,0,0,0,217,0
resistors,resistors,,5,10,5,0.460094,0.471628,0,1,10,142,0
resisttrump,resisttrump,,5,10,5,0.460094,0.471628,0,1,10,142,0
fbrparties,fbrparties,,5,10,5,0.460094,0.471628,0,1,10,142,0
psychic,psychic,,4,4,5,0.321466,0.325665,0,1,6,143,0
predict,predict,,4,4,5,0.321466,0.325665,0,1,6,143,0
tarot,tarot,,4,4,5,0.321466,0.325665,0,1,6,143,0
spirit,spirit,,4,4,5,0.321466,0.325665,0,1,6,143,0
convertyourleads,convertyourleads,,1,2,5,0.459687,0.471196,0,0,0,217,0
crafting,crafting,,6,6,5,0.32665,0.330994,0,1,15,143,0
dunstable,dunstable,,4,4,5,0.460094,0.471612,0,1,6,340,0
malicious,malicious,,1,1,5,0.459687,0.471196,0,0,0,217,0
firstworldproblems,firstworldproblems,,3,3,5,0.460338,0.471772,0,1,3,217,0
itsgreekbtw,itsgreekbtw,,3,3,5,0.460338,0.471772,0,1,3,217,0
zuckerfest,zuckerfest,,1,1,5,0.459687,0.471196,0,0,0,217,0
privacyrip,privacyrip,,1,1,5,0.459687,0.471196,0,0,0,217,0
zuckthesystem,zuckthesystem,,4,4,5,0.334619,0.341038,0,1,6,217,0
soundon,soundon,,4,4,5,0.334619,0.341038,0,1,6,217,0
colors,colors,,3,3,6,0.323092,0.326859,0,1,3,142,0
newprofilepic,newprofilepic,,3,3,6,0.323092,0.326859,0,1,3,142,0
smallvictories,smallvictories,,2,2,5,0.459708,0.471244,0,1,1,217,0
eudatap,eudatap,,4,8,5,0.45983,0.471404,0,1,6,217,0
uksayno,uksayno,,6,6,5,0.32508,0.32904,0,1,15,45,0
hncconf2018,hncconf2018,,1,1,5,0.459687,0.471196,0,0,0,217,0
cleveland,cleveland,,2,2,5,0.459789,0.471308,0,1,1,44,0
diet,diet,,6,13,5,0.460033,0.471628,0,1,15,320,0
yourtableisready,yourtableisready,,6,12,5,0.460033,0.471628,0,1,15,320,0
myphoto,myphoto,,3,3,5,0.459728,0.471292,0,1,3,262,0
photooftheday,photooftheday,,3,3,5,0.459728,0.471292,0,1,3,262,0
verge,verge,,3,3,5,0.460195,0.471652,0,1,3,262,0
danonenestlé,danonenestlé,,2,2,5,0.459748,0.471276,0,1,1,340,0
nlrb,nlrb,,3,12,5,0.459769,0.471324,0,1,3,217,0
h1b,h1b,,3,12,5,0.459769,0.471324,0,1,3,217,0
nerd,nerd,,4,4,5,0.45989,0.471436,0,1,6,217,0
beach,beach,,3,3,5,0.460114,0.471596,0,1,3,41,0
spending,spending,,4,4,5,0.460379,0.47182,0,1,6,45,0
effort,effort,,4,4,5,0.460379,0.47182,0,1,6,45,0
davidsoncounty,davidsoncounty,,3,3,5,0.459728,0.471292,0,1,3,461,0
ikea,ikea,,3,3,5,0.459728,0.471292,0,1,3,461,0
shahrukhkhan,shahrukhkhan,,3,3,5,0.459728,0.471292,0,1,3,461,0
flashbackfriday,flashbackfriday,,12,15,4,0.464114,0.474922,2889.991223,0.575758,38,262,0
tuesdaymotivation,tuesdaymotivation,,5,5,5,0.463329,0.474093,0,1,10,217,0
nsaholes,nsaholes,,4,4,5,0.460114,0.471628,0,1,6,217,0
dodgy,dodgy,,3,3,5,0.459809,0.471356,0,1,3,217,0
seidorusa,seidorusa,,1,1,5,0.459687,0.471196,0,0,0,217,0
climateaction,climateaction,,5,5,5,0.45989,0.471484,0,1,10,41,0
globalgoals,globalgoals,,5,5,5,0.45989,0.471484,0,1,10,41,0
breathing,breathing,,3,3,1,1,1,0,1,3,539,94
panicattacks,panicattacks,,3,3,1,1,1,0,1,3,539,94
anxiety,anxiety,,3,3,1,1,1,0,1,3,539,94
breath,breath,,3,3,1,1,1,0,1,3,539,94
weekendvibes,weekendvibes,,3,3,5,0.459931,0.471452,0,1,3,320,0
spoton,spoton,,5,5,5,0.459769,0.471388,0,1,10,243,0
securirybreach,securirybreach,,5,5,5,0.459769,0.471388,0,1,10,243,0
depicting,depicting,,5,5,5,0.459769,0.471388,0,1,10,243,0
tequila,tequila,,1,1,5,0.323494,0.327418,0,0,0,217,0
bradleystoke,bradleystoke,,1,1,5,0.459687,0.471196,0,0,0,217,0
smart,smart,,4,4,5,0.321973,0.325764,0,1,6,131,0
office,office,,4,4,5,0.321973,0.325764,0,1,6,131,0
augmented,augmented,,5,5,5,0.460155,0.471692,0,1,10,254,0
hpwp,hpwp,,1,2,5,0.459687,0.471196,0,0,0,217,0
picturelock,picturelock,,1,1,1,1,1,0,0,0,540,95
moviereview,moviereview,,1,1,1,1,1,0,0,0,540,95
mountainview,mountainview,,4,4,5,0.461624,0.472804,0,1,6,217,0
culturalimages,culturalimages,,2,5,5,0.322742,0.326619,0,1,1,142,0
heat,heat,,3,3,5,0.459748,0.471308,0,1,3,217,0
multinationalcorporation,multinationalcorporation,,3,3,5,0.459748,0.471308,0,1,3,217,0
cosmochain,cosmochain,,1,1,6,0.252107,0.254636,0,0,0,350,0
globalization,globalization,,3,3,6,0.316396,0.32045,0,1,3,142,0
digitization,digitization,,3,3,6,0.316396,0.32045,0,1,3,142,0
modern,modern,,3,3,6,0.316396,0.32045,0,1,3,142,0
eonews,eonews,,1,1,1,1,1,0,0,0,542,96
elobservador,elobservador,,1,1,1,1,1,0,0,0,542,96
londonswf,londonswf,,1,1,5,0.459687,0.471196,0,0,0,217,0
brillblogpost,brillblogpost,,4,7,5,0.460847,0.472204,0,1,6,217,0
mcafee,mcafee,,5,6,5,0.460236,0.471748,20818,0.6,6,462,0
seniorentorage,seniorentorage,,1,1,5,0.459687,0.471196,0,0,0,217,0
mobilestreams,mobilestreams,,1,1,5,0.459687,0.471196,0,0,0,217,0
competency,competency,,1,1,1,1,1,0,0,0,544,97
boards,boards,,1,1,1,1,1,0,0,0,544,97
bipartisan,bipartisan,,4,4,5,0.335341,0.341815,0,1,6,217,0
techgov,techgov,,2,2,1,1,1,0,1,1,545,98
competencies,competencies,,2,2,1,1,1,0,1,1,545,98
board,board,,2,2,1,1,1,0,1,1,545,98
rhony,rhony,,1,1,5,0.459687,0.471196,0,0,0,217,0
diamonandsilk,diamonandsilk,,2,2,5,0.459789,0.471308,0,1,1,217,0
diaspora,diaspora,,2,2,5,0.459708,0.471244,0,1,1,217,0
facebookobsession,facebookobsession,,2,2,6,0.243635,0.245253,0,1,1,1,0
contradicting,contradicting,,3,3,5,0.460033,0.471524,0,1,3,217,0
richardspencer,richardspencer,,3,5,5,0.459748,0.471308,0.75,0.666667,2,260,0
bengsart,bengsart,,2,2,5,0.459708,0.471244,0,1,1,243,0
facebookspiesonyou,facebookspiesonyou,,3,3,5,0.45987,0.471404,0,1,3,217,0
copolitics,copolitics,,1,1,6,0.31708,0.320797,0,0,0,217,0
akashawolfhaven,akashawolfhaven,,2,2,1,1,1,0,1,1,546,99
thetreehousewiththeakasharecord,thetreehousewiththeakasharecord,,2,2,1,1,1,0,1,1,546,99
thetreehouse,thetreehouse,,2,2,1,1,1,0,1,1,546,99
staffing,staffing,,3,3,5,0.459728,0.471292,0,1,3,243,0
adrules,adrules,,2,2,5,0.459809,0.471324,0,1,1,217,0
theinternetisagoodplacefor,theinternetisagoodplacefor,,1,3,5,0.459687,0.471196,0,0,0,217,0
holmfirth,holmfirth,,3,3,5,0.45987,0.471404,0,1,3,142,0
mileyraycyrus,mileyraycyrus,,3,3,5,0.45987,0.471404,0,1,3,142,0
daughter,daughter,,2,2,5,0.459708,0.471244,0,1,1,142,0
fusiongps,fusiongps,,4,4,5,0.342377,0.351311,0,1,6,131,0
llc,llc,,4,4,5,0.342377,0.351311,0,1,6,131,0
correcttherecord,correcttherecord,,4,4,5,0.342377,0.351311,0,1,6,131,0
investdenvermetro,investdenvermetro,,1,2,5,0.459687,0.471196,0,0,0,217,0
calgary,calgary,,7,7,6,0.317622,0.321929,0,1,21,320,0
gayyeg,gayyeg,,7,7,6,0.317622,0.321929,0,1,21,320,0
yeg,yeg,,7,7,6,0.317622,0.321929,0,1,21,320,0
hatfield,hatfield,,3,6,5,0.459728,0.471292,0,1,3,131,0
kelloggs,kelloggs,,3,6,5,0.459728,0.471292,0,1,3,131,0
hempoil,hempoil,,6,6,5,0.459789,0.471436,0,1,15,463,0
pain,pain,,6,6,5,0.459789,0.471436,0,1,15,463,0
rsd,rsd,,6,6,5,0.459789,0.471436,0,1,15,463,0
crps,crps,,6,6,5,0.459789,0.471436,0,1,15,463,0
seizures,seizures,,6,6,5,0.459789,0.471436,0,1,15,463,0
gardasil,gardasil,,6,6,5,0.459789,0.471436,0,1,15,463,0
facebookstaff,facebookstaff,,1,1,5,0.321864,0.325608,0,0,0,217,0
hemel,hemel,,4,4,5,0.460236,0.471716,0,1,6,243,0
herts,herts,,4,4,5,0.460236,0.471716,0,1,6,243,0
ssense,ssense,,1,2,5,0.459687,0.471196,0,0,0,217,0
berkscountyrocks,berkscountyrocks,,1,1,5,0.459687,0.471196,0,0,0,217,0
clipboard,clipboard,,5,5,5,0.462341,0.473365,0,1,10,217,0
test,test,,5,5,4,0.460399,0.471857,0,1,10,131,0
paywalls,paywalls,,5,5,4,0.460399,0.471857,0,1,10,131,0
soxax,soxax,,4,16,5,0.318408,0.322265,0,1,3,262,0
ksl,ksl,,4,4,5,0.459769,0.471356,0,1,6,464,0
kelystarlight,kelystarlight,,4,4,5,0.459769,0.471356,0,1,6,464,0
starlightaddicts,starlightaddicts,,4,4,5,0.459769,0.471356,0,1,6,464,0
thesimpsons,thesimpsons,,2,2,5,0.459708,0.471244,0,1,1,465,0
buddhism,buddhism,,2,2,5,0.459708,0.471244,0,1,1,465,0
coinpayment,coinpayment,,2,6,5,0.318408,0.322265,0,1,1,262,0
serco,serco,,7,7,5,0.460501,0.472028,0,1,21,193,0
woolwich,woolwich,,3,3,5,0.45983,0.471356,0,1,3,217,0
brunomars,brunomars,,3,3,5,0.45983,0.471356,0,1,3,217,0
camper,camper,,1,1,6,0.315084,0.319081,0,0,0,198,0
orivacy,orivacy,,3,3,5,0.4623,0.473269,0,1,3,217,0
response,response,,4,8,5,0.45989,0.471444,0,1,6,243,0
crownprinceofcorruption,crownprinceofcorruption,,3,3,5,0.459789,0.47134,0,1,3,45,0
mohammedbinsalman,mohammedbinsalman,,3,3,5,0.459789,0.47134,0,1,3,45,0
shameonfacebook,shameonfacebook,,2,2,5,0.460012,0.471484,0,1,1,217,0
drawingoftheday,drawingoftheday,,7,7,5,0.460806,0.472268,0,1,21,1,0
postit,postit,,7,7,5,0.460806,0.472268,0,1,21,1,0
joinme,joinme,,4,4,5,0.459748,0.47134,0,1,6,243,0
soulsisters,soulsisters,,4,4,5,0.459748,0.47134,0,1,6,243,0
healing,healing,,4,4,5,0.459748,0.47134,0,1,6,243,0
section702,section702,,1,1,6,0.254884,0.258317,0,0,0,466,0
smartspeakers,smartspeakers,,1,1,5,0.459687,0.471196,0,0,0,217,0
buckscounty,buckscounty,,2,2,5,0.459708,0.471244,0,1,1,45,0
crewonthebeach,crewonthebeach,,9,99,5,0.462341,0.473493,0,1,36,243,0
snabchat,snabchat,,9,99,5,0.462341,0.473493,0,1,36,243,0
sleep,sleep,,6,6,5,0.461419,0.472708,0,1,15,217,0
instawow,instawow,,6,6,5,0.461419,0.472708,0,1,15,217,0
facebooktip,facebooktip,,1,1,5,0.459687,0.471196,0,0,0,217,0
queer,queer,,1,1,5,0.459687,0.471196,0,0,0,217,0
squeyou,squeyou,,3,4,5,0.459728,0.471292,0,1,3,217,0
photographernewsroom,photographernewsroom,,6,6,5,0.331128,0.336401,0,1,15,1,0
lapland,lapland,,6,6,5,0.331128,0.336401,0,1,15,1,0
finlandapp,finlandapp,,6,6,5,0.331128,0.336401,0,1,15,1,0
sometoimisto,sometoimisto,,6,6,5,0.331128,0.336401,0,1,15,1,0
aflyttet,aflyttet,,3,4,5,0.460643,0.472012,0,1,3,217,0
thegram,thegram,,2,2,5,0.459809,0.471324,0,1,1,217,0
facebookmessengerbot,facebookmessengerbot,,2,2,5,0.459708,0.471244,0,1,1,217,0
browser,browser,,3,3,5,0.459728,0.471292,0,1,3,217,0
gestapo,gestapo,,4,4,5,0.459748,0.47134,0,1,6,467,0
fuckfacebook,fuckfacebook,,4,4,5,0.459748,0.47134,0,1,6,467,0
fucktrump,fucktrump,,4,4,5,0.459748,0.47134,0,1,6,467,0
trannyqueen,trannyqueen,,4,4,5,0.459748,0.47134,0,1,6,467,0
burtonupontrent,burtonupontrent,,3,3,5,0.459748,0.471308,0,1,3,41,0
hateful,hateful,,5,5,5,0.459911,0.4715,0,1,10,22,0
shesuglytho,shesuglytho,,5,5,5,0.459911,0.4715,0,1,10,22,0
belindabester,belindabester,,5,5,5,0.459911,0.4715,0,1,10,22,0
essential,essential,,2,2,5,0.459708,0.471244,0,1,1,1,0
rhayader,rhayader,,4,4,5,0.45987,0.471436,0,1,6,217,0
prizes,prizes,,5,5,6,0.316492,0.320568,0,1,10,330,0
swag,swag,,5,5,6,0.316492,0.320568,0,1,10,330,0
character,character,,5,5,6,0.316492,0.320568,0,1,10,330,0
interviews,interviews,,5,5,6,0.316492,0.320568,0,1,10,330,0
employee,employee,,1,1,6,0.316079,0.319996,0,0,0,217,0
facebooads,facebooads,,2,2,5,0.45983,0.47134,0,1,1,217,0
datagovernance,datagovernance,,1,1,5,0.324441,0.327823,0,0,0,217,0
perfection,perfection,,2,2,5,0.459708,0.471244,0,1,1,142,0
ww3countdown,ww3countdown,,2,2,5,0.319974,0.323485,0,1,1,468,0
syrians,syrians,,2,2,5,0.319974,0.323485,0,1,1,468,0
zuckerfuck,zuckerfuck,,1,1,5,0.459687,0.471196,0,0,0,217,0
vegetarian,vegetarian,,3,3,5,0.459728,0.471292,0,1,3,469,0
foodblogger,foodblogger,,3,3,5,0.459728,0.471292,0,1,3,469,0
irishblogger,irishblogger,,3,3,5,0.459728,0.471292,0,1,3,469,0
fabfridaypost,fabfridaypost,,1,1,5,0.459687,0.471196,0,0,0,217,0
backpedal,backpedal,,2,2,5,0.459809,0.471324,0,1,1,217,0
windows,windows,,1,1,5,0.459687,0.471196,0,0,0,217,0
gakuseiasia,gakuseiasia,,3,13,6,0.320704,0.324878,0,1,3,262,0
boostyourbusiness,boostyourbusiness,,3,11,6,0.320704,0.324878,0,1,3,262,0
byblaunch,byblaunch,,3,3,6,0.320704,0.324878,0,1,3,262,0
thatfridaylinky,thatfridaylinky,,2,5,5,0.460053,0.471516,0,1,1,217,0
losersclub,losersclub,,3,3,5,0.342174,0.351015,0,1,3,340,0
sony,sony,,2,2,5,0.45989,0.471364,0,1,1,217,0
campainreg,campainreg,,4,4,4,0.462177,0.473201,0,1,6,217,0
crm,crm,,6,12,5,0.460236,0.47178,0,1,15,217,0
salesforce,salesforce,,6,12,5,0.460236,0.47178,0,1,15,217,0
baidu,baidu,,5,5,5,0.460541,0.471996,0,1,10,143,0
actorslife,actorslife,,7,7,5,0.460216,0.471804,0,1,21,260,0
northweezy,northweezy,,7,7,5,0.460216,0.471804,0,1,21,260,0
wildwildweb,wildwildweb,,7,7,5,0.460216,0.471804,0,1,21,260,0
togethertv,togethertv,,7,7,5,0.460216,0.471804,0,1,21,260,0
takes,takes,,1,1,5,0.459687,0.471196,0,0,0,217,0
ksa,ksa,,2,20,5,0.459708,0.471244,0,1,1,470,0
habibi,habibi,,2,20,5,0.459708,0.471244,0,1,1,470,0
lavinspeaker,lavinspeaker,,1,1,5,0.459687,0.471196,0,0,0,217,0
specs,specs,,6,6,5,0.45989,0.471516,0,1,15,217,0
coolers,coolers,,6,6,5,0.45989,0.471516,0,1,15,217,0
nait,nait,,2,2,5,0.459708,0.471244,0,1,1,217,0
cloaking,cloaking,,3,3,5,0.45983,0.471372,0,1,3,217,0
ppi,ppi,,4,4,5,0.459972,0.471516,0,1,6,471,0
trustnobody,trustnobody,,4,4,5,0.459972,0.471516,0,1,6,471,0
feedthemfalseinfo,feedthemfalseinfo,,4,4,5,0.459972,0.471516,0,1,6,471,0
leobanton,leobanton,,5,10,5,0.461992,0.473085,0,1,10,1,0
reggae,reggae,,5,10,5,0.461992,0.473085,0,1,10,1,0
