,time
28348,2018-04-11 17:41:36
28349,2018-04-11 17:41:36
28350,2018-04-11 17:41:36
28351,2018-04-11 17:41:38
28352,2018-04-11 17:41:38
28353,2018-04-11 17:41:38
28354,2018-04-11 17:41:39
28355,2018-04-11 17:41:39
28356,2018-04-11 17:41:39
28357,2018-04-11 17:41:41
28358,2018-04-11 17:41:42
28359,2018-04-11 17:41:43
28360,2018-04-11 17:41:43
28361,2018-04-11 17:41:46
28362,2018-04-11 17:41:46
28363,2018-04-11 17:41:46
28364,2018-04-11 17:41:47
28365,2018-04-11 17:41:48
28366,2018-04-11 17:41:49
28367,2018-04-11 17:41:51
28368,2018-04-11 17:41:53
28369,2018-04-11 17:41:54
28370,2018-04-11 17:41:55
28371,2018-04-11 17:41:56
28372,2018-04-11 17:41:57
28373,2018-04-11 17:41:57
28374,2018-04-11 17:41:57
28375,2018-04-11 17:41:58
28376,2018-04-11 17:41:58
28377,2018-04-11 17:41:58
28378,2018-04-11 17:41:58
28379,2018-04-11 17:42:00
28380,2018-04-11 17:42:01
28381,2018-04-11 17:42:01
28382,2018-04-11 17:42:02
28383,2018-04-11 17:42:03
28384,2018-04-11 17:42:02
28385,2018-04-11 17:42:04
28386,2018-04-11 17:42:05
28387,2018-04-11 17:42:07
28388,2018-04-11 17:42:07
28389,2018-04-11 17:42:07
28390,2018-04-11 17:42:08
28391,2018-04-11 17:42:08
28392,2018-04-11 17:42:09
28393,2018-04-11 17:42:11
28394,2018-04-11 17:42:11
28395,2018-04-11 17:42:06
28396,2018-04-11 17:42:11
28397,2018-04-11 17:42:11
28398,2018-04-11 17:42:13
28399,2018-04-11 17:42:13
28400,2018-04-11 17:42:14
28401,2018-04-11 17:42:14
28402,2018-04-11 17:42:15
28403,2018-04-11 17:42:15
28404,2018-04-11 17:42:15
28405,2018-04-11 17:42:15
28406,2018-04-11 17:42:15
28407,2018-04-11 17:42:15
28408,2018-04-11 17:42:15
28409,2018-04-11 17:42:16
28410,2018-04-11 17:42:16
28411,2018-04-11 17:42:17
28412,2018-04-11 17:42:19
28413,2018-04-11 17:42:19
28414,2018-04-11 17:42:22
28415,2018-04-11 17:42:23
28416,2018-04-11 17:42:25
28417,2018-04-11 17:42:26
28418,2018-04-11 17:42:26
28419,2018-04-11 17:42:26
28420,2018-04-11 17:42:26
28421,2018-04-11 17:42:27
28422,2018-04-11 17:42:28
28423,2018-04-11 17:42:29
28424,2018-04-11 17:42:29
28425,2018-04-11 17:42:29
28426,2018-04-11 17:42:30
28427,2018-04-11 17:42:31
28428,2018-04-11 17:42:32
28429,2018-04-11 17:42:32
28430,2018-04-11 17:42:33
28431,2018-04-11 17:42:34
28432,2018-04-11 17:42:37
28433,2018-04-11 17:42:37
28434,2018-04-11 17:42:38
28435,2018-04-11 17:42:40
28436,2018-04-11 17:42:40
28437,2018-04-11 17:42:40
28438,2018-04-11 17:42:41
28439,2018-04-11 17:42:41
28440,2018-04-11 17:42:41
28441,2018-04-11 17:42:41
28442,2018-04-11 17:42:41
28443,2018-04-11 17:42:42
28444,2018-04-11 17:42:44
28445,2018-04-11 17:42:44
28446,2018-04-11 17:42:45
28447,2018-04-11 17:42:45
28448,2018-04-11 17:42:45
28449,2018-04-11 17:42:46
28450,2018-04-11 17:42:47
28451,2018-04-11 17:42:48
28452,2018-04-11 17:42:48
28453,2018-04-11 17:42:49
28454,2018-04-11 17:42:49
28455,2018-04-11 17:42:50
28456,2018-04-11 17:42:49
28457,2018-04-11 17:42:50
28458,2018-04-11 17:42:52
28459,2018-04-11 17:42:52
28460,2018-04-11 17:42:53
28461,2018-04-11 17:42:53
28462,2018-04-11 17:42:54
28463,2018-04-11 17:42:55
28464,2018-04-11 17:42:57
28465,2018-04-11 17:42:57
28466,2018-04-11 17:42:58
28467,2018-04-11 17:42:58
28468,2018-04-11 17:42:59
28469,2018-04-11 17:42:59
28470,2018-04-11 17:43:00
28471,2018-04-11 17:43:00
28472,2018-04-11 17:43:00
28473,2018-04-11 17:43:01
28474,2018-04-11 17:43:02
28475,2018-04-11 17:43:03
28476,2018-04-11 17:43:03
28477,2018-04-11 17:43:04
28478,2018-04-11 17:43:03
28479,2018-04-11 17:43:07
28480,2018-04-11 17:43:07
28481,2018-04-11 17:43:09
28482,2018-04-11 17:43:09
28483,2018-04-11 17:43:09
28484,2018-04-11 17:43:09
28485,2018-04-11 17:43:10
28486,2018-04-11 17:43:11
28487,2018-04-11 17:43:12
28488,2018-04-11 17:43:13
28489,2018-04-11 17:43:14
28490,2018-04-11 17:43:15
28491,2018-04-11 17:43:16
28492,2018-04-11 17:43:18
28493,2018-04-11 17:43:18
28494,2018-04-11 17:43:20
28495,2018-04-11 17:43:20
28496,2018-04-11 17:43:21
28497,2018-04-11 17:43:22
28498,2018-04-11 17:43:22
28499,2018-04-11 17:43:25
28500,2018-04-11 17:43:26
28501,2018-04-11 17:43:28
28502,2018-04-11 17:43:28
28503,2018-04-11 17:43:29
28504,2018-04-11 17:43:30
28505,2018-04-11 17:43:30
28506,2018-04-11 17:43:31
28507,2018-04-11 17:43:33
28508,2018-04-11 17:43:33
28509,2018-04-11 17:43:36
28510,2018-04-11 17:43:37
28511,2018-04-11 17:43:38
28512,2018-04-11 17:43:38
28513,2018-04-11 17:43:42
28514,2018-04-11 17:43:42
28515,2018-04-11 17:43:44
28516,2018-04-11 17:43:45
28517,2018-04-11 17:43:45
28518,2018-04-11 17:43:45
28519,2018-04-11 17:43:45
28520,2018-04-11 17:43:45
28521,2018-04-11 17:43:46
28522,2018-04-11 17:43:47
28523,2018-04-11 17:43:48
28524,2018-04-11 17:43:48
28525,2018-04-11 17:43:49
28526,2018-04-11 17:43:49
28527,2018-04-11 17:43:49
28528,2018-04-11 17:43:49
28529,2018-04-11 17:43:49
28530,2018-04-11 17:43:51
28531,2018-04-11 17:43:51
28532,2018-04-11 17:43:51
28533,2018-04-11 17:43:52
28534,2018-04-11 17:43:53
28535,2018-04-11 17:43:54
28536,2018-04-11 17:43:54
28537,2018-04-11 17:43:55
28538,2018-04-11 17:43:55
28539,2018-04-11 17:43:55
28540,2018-04-11 17:43:56
28541,2018-04-11 17:43:56
28542,2018-04-11 17:43:56
28543,2018-04-11 17:43:57
28544,2018-04-11 17:43:57
28545,2018-04-11 17:43:57
28546,2018-04-11 17:43:59
28547,2018-04-11 17:43:59
28548,2018-04-11 17:44:00
28549,2018-04-11 17:44:00
28550,2018-04-11 17:44:01
28551,2018-04-11 17:44:01
28552,2018-04-11 17:44:02
28553,2018-04-11 17:44:05
28554,2018-04-11 17:44:05
28555,2018-04-11 17:44:06
28556,2018-04-11 17:44:07
28557,2018-04-11 17:44:09
28558,2018-04-11 17:44:10
28559,2018-04-11 17:44:10
28560,2018-04-11 17:44:10
28561,2018-04-11 17:44:11
28562,2018-04-11 17:44:08
28563,2018-04-11 17:44:12
28564,2018-04-11 17:44:13
28565,2018-04-11 17:44:13
28566,2018-04-11 17:44:13
28567,2018-04-11 17:44:14
28568,2018-04-11 17:44:14
28569,2018-04-11 17:44:14
28570,2018-04-11 17:44:14
28571,2018-04-11 17:44:15
28572,2018-04-11 17:44:16
28573,2018-04-11 17:44:17
28574,2018-04-11 17:44:17
28575,2018-04-11 17:44:18
28576,2018-04-11 17:44:19
28577,2018-04-11 17:44:20
28578,2018-04-11 17:44:20
28579,2018-04-11 17:44:20
28580,2018-04-11 17:44:22
28581,2018-04-11 17:44:23
28582,2018-04-11 17:44:23
28583,2018-04-11 17:44:25
28584,2018-04-11 17:44:25
28585,2018-04-11 17:44:27
28586,2018-04-11 17:44:27
28587,2018-04-11 17:44:28
28588,2018-04-11 17:44:28
28589,2018-04-11 17:44:29
28590,2018-04-11 17:44:29
28591,2018-04-11 17:44:29
28592,2018-04-11 17:44:29
28593,2018-04-11 17:44:30
28594,2018-04-11 17:44:32
28595,2018-04-11 17:44:32
28596,2018-04-11 17:44:33
28597,2018-04-11 17:44:33
28598,2018-04-11 17:44:33
28599,2018-04-11 17:44:33
28600,2018-04-11 17:44:34
28601,2018-04-11 17:44:35
28602,2018-04-11 17:44:35
28603,2018-04-11 17:44:35
28604,2018-04-11 17:44:37
28605,2018-04-11 17:44:38
28606,2018-04-11 17:44:38
28607,2018-04-11 17:44:38
28608,2018-04-11 17:44:39
28609,2018-04-11 17:44:40
28610,2018-04-11 17:44:41
28611,2018-04-11 17:44:41
28612,2018-04-11 17:44:41
28613,2018-04-11 17:44:42
28614,2018-04-11 17:44:43
28615,2018-04-11 17:44:45
28616,2018-04-11 17:44:45
28617,2018-04-11 17:44:45
28618,2018-04-11 17:44:46
28619,2018-04-11 17:44:47
28620,2018-04-11 17:44:47
28621,2018-04-11 17:44:47
28622,2018-04-11 17:44:48
28623,2018-04-11 17:44:48
28624,2018-04-11 17:44:49
28625,2018-04-11 17:44:49
28626,2018-04-11 17:44:50
28627,2018-04-11 17:44:50
28628,2018-04-11 17:44:50
28629,2018-04-11 17:44:52
28630,2018-04-11 17:44:52
28631,2018-04-11 17:44:52
28632,2018-04-11 17:44:52
28633,2018-04-11 17:44:53
28634,2018-04-11 17:44:53
28635,2018-04-11 17:44:55
28636,2018-04-11 17:44:55
28637,2018-04-11 17:44:56
28638,2018-04-11 17:44:56
28639,2018-04-11 17:44:57
28640,2018-04-11 17:44:58
28641,2018-04-11 17:45:00
28642,2018-04-11 17:45:01
28643,2018-04-11 17:45:01
28644,2018-04-11 17:45:01
28645,2018-04-11 17:45:01
28646,2018-04-11 17:45:01
28647,2018-04-11 17:45:02
28648,2018-04-11 17:45:05
28649,2018-04-11 17:45:06
28650,2018-04-11 17:45:08
28651,2018-04-11 17:45:10
28652,2018-04-11 17:45:11
28653,2018-04-11 17:45:11
28654,2018-04-11 17:45:12
28655,2018-04-11 17:45:12
28656,2018-04-11 17:45:13
28657,2018-04-11 17:45:13
28658,2018-04-11 17:45:13
28659,2018-04-11 17:45:13
28660,2018-04-11 17:45:14
28661,2018-04-11 17:45:14
28662,2018-04-11 17:45:10
28663,2018-04-11 17:45:14
28664,2018-04-11 17:45:14
28665,2018-04-11 17:45:15
28666,2018-04-11 17:45:16
28667,2018-04-11 17:45:16
28668,2018-04-11 17:45:17
28669,2018-04-11 17:45:18
28670,2018-04-11 17:45:20
28671,2018-04-11 17:45:20
28672,2018-04-11 17:45:20
28673,2018-04-11 17:45:21
28674,2018-04-11 17:45:21
28675,2018-04-11 17:45:21
28676,2018-04-11 17:45:22
28677,2018-04-11 17:45:23
28678,2018-04-11 17:45:23
28679,2018-04-11 17:45:23
28680,2018-04-11 17:45:24
28681,2018-04-11 17:45:24
28682,2018-04-11 17:45:25
28683,2018-04-11 17:45:25
28684,2018-04-11 17:45:25
28685,2018-04-11 17:45:26
28686,2018-04-11 17:45:28
28687,2018-04-11 17:45:28
28688,2018-04-11 17:45:28
28689,2018-04-11 17:45:29
28690,2018-04-11 17:45:30
28691,2018-04-11 17:45:30
28692,2018-04-11 17:45:31
28693,2018-04-11 17:45:31
28694,2018-04-11 17:45:32
28695,2018-04-11 17:45:32
28696,2018-04-11 17:45:32
28697,2018-04-11 17:45:34
28698,2018-04-11 17:45:34
28699,2018-04-11 17:45:37
28700,2018-04-11 17:45:38
28701,2018-04-11 17:45:39
28702,2018-04-11 17:45:40
28703,2018-04-11 17:45:40
28704,2018-04-11 17:45:40
28705,2018-04-11 17:45:42
28706,2018-04-11 17:45:42
28707,2018-04-11 17:45:42
28708,2018-04-11 17:45:42
28709,2018-04-11 17:45:44
28710,2018-04-11 17:45:44
28711,2018-04-11 17:45:46
28712,2018-04-11 17:45:46
28713,2018-04-11 17:45:46
28714,2018-04-11 17:45:48
28715,2018-04-11 17:45:48
28716,2018-04-11 17:45:49
28717,2018-04-11 17:45:50
28718,2018-04-11 17:45:51
28719,2018-04-11 17:45:52
28720,2018-04-11 17:45:54
28721,2018-04-11 17:45:54
28722,2018-04-11 17:45:55
28723,2018-04-11 17:45:55
28724,2018-04-11 17:45:55
28725,2018-04-11 17:45:56
28726,2018-04-11 17:45:56
28727,2018-04-11 17:45:58
28728,2018-04-11 17:45:58
28729,2018-04-11 17:46:00
28730,2018-04-11 17:46:00
28731,2018-04-11 17:46:00
28732,2018-04-11 17:46:00
28733,2018-04-11 17:46:01
28734,2018-04-11 17:46:01
28735,2018-04-11 17:46:02
28736,2018-04-11 17:46:02
28737,2018-04-11 17:46:02
28738,2018-04-11 17:46:02
28739,2018-04-11 17:46:03
28740,2018-04-11 17:46:04
28741,2018-04-11 17:46:05
28742,2018-04-11 17:46:06
28743,2018-04-11 17:46:08
28744,2018-04-11 17:46:08
28745,2018-04-11 17:46:09
28746,2018-04-11 17:46:10
28747,2018-04-11 17:46:10
28748,2018-04-11 17:46:12
28749,2018-04-11 17:46:13
28750,2018-04-11 17:46:13
28751,2018-04-11 17:46:14
28752,2018-04-11 17:46:16
28753,2018-04-11 17:46:16
28754,2018-04-11 17:46:18
28755,2018-04-11 17:46:20
28756,2018-04-11 17:46:21
28757,2018-04-11 17:46:21
28758,2018-04-11 17:46:23
28759,2018-04-11 17:46:24
28760,2018-04-11 17:46:24
28761,2018-04-11 17:46:26
28762,2018-04-11 17:46:26
28763,2018-04-11 17:46:27
28764,2018-04-11 17:46:27
28765,2018-04-11 17:46:28
28766,2018-04-11 17:46:30
28767,2018-04-11 17:46:30
28768,2018-04-11 17:46:31
28769,2018-04-11 17:46:31
28770,2018-04-11 17:46:32
28771,2018-04-11 17:46:31
28772,2018-04-11 17:46:32
28773,2018-04-11 17:46:32
28774,2018-04-11 17:46:34
28775,2018-04-11 17:46:34
28776,2018-04-11 17:46:35
28777,2018-04-11 17:46:35
28778,2018-04-11 17:46:37
28779,2018-04-11 17:46:37
28780,2018-04-11 17:46:38
28781,2018-04-11 17:46:39
28782,2018-04-11 17:46:39
28783,2018-04-11 17:46:39
28784,2018-04-11 17:46:39
28785,2018-04-11 17:46:40
28786,2018-04-11 17:46:41
28787,2018-04-11 17:46:41
28788,2018-04-11 17:46:41
28789,2018-04-11 17:46:42
28790,2018-04-11 17:46:43
28791,2018-04-11 17:46:43
28792,2018-04-11 17:46:44
28793,2018-04-11 17:46:44
28794,2018-04-11 17:46:44
28795,2018-04-11 17:46:46
28796,2018-04-11 17:46:47
28797,2018-04-11 17:46:48
28798,2018-04-11 17:46:50
28799,2018-04-11 17:46:51
28800,2018-04-11 17:46:54
28801,2018-04-11 17:46:54
28802,2018-04-11 17:46:54
28803,2018-04-11 17:46:55
28804,2018-04-11 17:46:55
28805,2018-04-11 17:46:57
28806,2018-04-11 17:46:57
28807,2018-04-11 17:46:58
28808,2018-04-11 17:46:59
28809,2018-04-11 17:46:59
28810,2018-04-11 17:47:01
28811,2018-04-11 17:47:06
28812,2018-04-11 17:47:06
28813,2018-04-11 17:47:07
28814,2018-04-11 17:47:07
28815,2018-04-11 17:47:08
28816,2018-04-11 17:47:09
28817,2018-04-11 17:47:09
28818,2018-04-11 17:47:09
28819,2018-04-11 17:47:10
28820,2018-04-11 17:47:11
28821,2018-04-11 17:47:11
28822,2018-04-11 17:47:13
28823,2018-04-11 17:47:14
28824,2018-04-11 17:47:15
28825,2018-04-11 17:47:15
28826,2018-04-11 17:47:15
28827,2018-04-11 17:47:16
28828,2018-04-11 17:47:16
28829,2018-04-11 17:47:18
28830,2018-04-11 17:47:18
28831,2018-04-11 17:47:19
28832,2018-04-11 17:47:19
28833,2018-04-11 17:47:20
28834,2018-04-11 17:47:21
28835,2018-04-11 17:47:21
28836,2018-04-11 17:47:23
28837,2018-04-11 17:47:24
28838,2018-04-11 17:47:25
28839,2018-04-11 17:47:25
28840,2018-04-11 17:47:26
28841,2018-04-11 17:47:26
28842,2018-04-11 17:47:27
28843,2018-04-11 17:47:28
28844,2018-04-11 17:47:28
28845,2018-04-11 17:47:28
28846,2018-04-11 17:47:29
28847,2018-04-11 17:47:29
28848,2018-04-11 17:47:30
28849,2018-04-11 17:47:30
28850,2018-04-11 17:47:30
28851,2018-04-11 17:47:31
28852,2018-04-11 17:47:32
28853,2018-04-11 17:47:33
28854,2018-04-11 17:56:50
28855,2018-04-11 17:56:51
28856,2018-04-11 17:56:52
28857,2018-04-11 17:56:54
28858,2018-04-11 17:56:55
28859,2018-04-11 17:56:55
28860,2018-04-11 17:56:55
28861,2018-04-11 17:56:56
28862,2018-04-11 17:56:56
28863,2018-04-11 17:56:57
28864,2018-04-11 17:56:58
28865,2018-04-11 17:57:00
28866,2018-04-11 17:57:01
28867,2018-04-11 17:57:02
28868,2018-04-11 17:57:02
28869,2018-04-11 17:57:02
28870,2018-04-11 17:57:03
28871,2018-04-11 17:57:02
28872,2018-04-11 17:57:03
28873,2018-04-11 17:57:05
28874,2018-04-11 17:57:05
28875,2018-04-11 17:57:06
28876,2018-04-11 17:57:06
28877,2018-04-11 17:57:07
28878,2018-04-11 17:57:08
28879,2018-04-11 17:57:08
28880,2018-04-11 17:57:09
28881,2018-04-11 17:57:09
28882,2018-04-11 17:57:11
28883,2018-04-11 17:57:11
28884,2018-04-11 17:57:12
28885,2018-04-11 17:57:11
28886,2018-04-11 17:57:12
28887,2018-04-11 17:57:12
28888,2018-04-11 17:57:12
28889,2018-04-11 17:57:12
28890,2018-04-11 17:57:13
28891,2018-04-11 17:57:13
28892,2018-04-11 17:57:16
28893,2018-04-11 17:57:15
28894,2018-04-11 17:57:16
28895,2018-04-11 17:57:16
28896,2018-04-11 17:57:18
28897,2018-04-11 17:57:18
28898,2018-04-11 17:57:19
28899,2018-04-11 17:57:20
28900,2018-04-11 17:57:21
28901,2018-04-11 17:57:22
28902,2018-04-11 17:57:23
28903,2018-04-11 17:57:26
28904,2018-04-11 17:57:26
28905,2018-04-11 17:57:27
28906,2018-04-11 17:57:27
28907,2018-04-11 17:57:27
28908,2018-04-11 17:57:27
28909,2018-04-11 17:57:27
28910,2018-04-11 17:57:28
28911,2018-04-11 17:57:30
28912,2018-04-11 17:57:30
28913,2018-04-11 17:57:31
28914,2018-04-11 17:57:31
28915,2018-04-11 17:57:31
28916,2018-04-11 17:57:30
28917,2018-04-11 17:57:32
28918,2018-04-11 17:57:32
28919,2018-04-11 17:57:33
28920,2018-04-11 17:57:33
28921,2018-04-11 17:57:33
28922,2018-04-11 17:57:34
28923,2018-04-11 17:57:34
28924,2018-04-11 17:57:36
28925,2018-04-11 17:57:36
28926,2018-04-11 17:57:36
28927,2018-04-11 17:57:36
28928,2018-04-11 17:57:37
28929,2018-04-11 17:57:39
28930,2018-04-11 17:57:39
28931,2018-04-11 17:57:40
28932,2018-04-11 17:57:40
28933,2018-04-11 17:57:40
28934,2018-04-11 17:57:41
28935,2018-04-11 17:57:43
28936,2018-04-11 17:57:46
28937,2018-04-11 17:57:46
28938,2018-04-11 17:57:47
28939,2018-04-11 17:57:49
28940,2018-04-11 17:57:50
28941,2018-04-11 17:57:52
28942,2018-04-11 17:57:52
28943,2018-04-11 17:57:53
28944,2018-04-11 17:57:55
28945,2018-04-11 17:57:56
28946,2018-04-11 17:57:57
28947,2018-04-11 17:57:58
28948,2018-04-11 17:58:00
28949,2018-04-11 17:58:00
28950,2018-04-11 17:58:00
28951,2018-04-11 17:58:01
28952,2018-04-11 17:58:02
28953,2018-04-11 17:58:02
28954,2018-04-11 17:58:03
28955,2018-04-11 17:58:03
28956,2018-04-11 17:58:02
28957,2018-04-11 17:58:04
28958,2018-04-11 17:58:04
28959,2018-04-11 17:58:05
28960,2018-04-11 17:58:05
28961,2018-04-11 17:58:05
28962,2018-04-11 17:58:06
28963,2018-04-11 17:58:07
28964,2018-04-11 17:58:07
28965,2018-04-11 17:58:09
28966,2018-04-11 17:58:09
28967,2018-04-11 17:58:10
28968,2018-04-11 17:58:11
28969,2018-04-11 17:58:11
28970,2018-04-11 17:58:12
28971,2018-04-11 17:58:12
28972,2018-04-11 17:58:13
28973,2018-04-11 17:58:15
28974,2018-04-11 17:58:19
28975,2018-04-11 17:58:21
28976,2018-04-11 17:58:22
28977,2018-04-11 17:58:24
28978,2018-04-11 17:58:27
28979,2018-04-11 17:58:27
28980,2018-04-11 17:58:28
28981,2018-04-11 17:58:29
28982,2018-04-11 17:58:30
28983,2018-04-11 17:58:30
28984,2018-04-11 17:58:31
28985,2018-04-11 17:58:32
28986,2018-04-11 17:58:32
28987,2018-04-11 17:58:32
28988,2018-04-11 17:58:35
28989,2018-04-11 17:58:37
28990,2018-04-11 17:58:37
28991,2018-04-11 17:58:38
28992,2018-04-11 17:58:38
28993,2018-04-11 17:58:38
28994,2018-04-11 17:58:39
28995,2018-04-11 17:58:40
28996,2018-04-11 17:58:40
28997,2018-04-11 17:58:41
28998,2018-04-11 17:58:41
28999,2018-04-11 17:58:42
29000,2018-04-11 17:58:42
29001,2018-04-11 17:58:43
29002,2018-04-11 17:58:44
29003,2018-04-11 17:58:45
29004,2018-04-11 17:58:46
29005,2018-04-11 17:58:47
29006,2018-04-11 17:58:50
29007,2018-04-11 17:58:50
29008,2018-04-11 17:58:53
29009,2018-04-11 17:58:53
29010,2018-04-11 17:58:54
29011,2018-04-11 17:58:54
29012,2018-04-11 17:58:54
29013,2018-04-11 17:58:55
29014,2018-04-11 17:58:59
29015,2018-04-11 17:59:00
29016,2018-04-11 17:59:00
29017,2018-04-11 17:59:00
29018,2018-04-11 17:59:01
29019,2018-04-11 17:59:01
29020,2018-04-11 17:59:02
29021,2018-04-11 17:59:03
29022,2018-04-11 17:59:04
29023,2018-04-11 17:59:05
29024,2018-04-11 17:59:06
29025,2018-04-11 17:59:11
29026,2018-04-11 17:59:11
29027,2018-04-11 17:59:11
29028,2018-04-11 17:59:11
29029,2018-04-11 17:59:12
29030,2018-04-11 17:59:12
29031,2018-04-11 17:59:12
29032,2018-04-11 17:59:12
29033,2018-04-11 17:59:13
29034,2018-04-11 17:59:13
29035,2018-04-11 17:59:14
29036,2018-04-11 17:59:15
29037,2018-04-11 17:59:15
29038,2018-04-11 17:59:15
29039,2018-04-11 17:59:15
29040,2018-04-11 17:59:16
29041,2018-04-11 17:59:16
29042,2018-04-11 17:59:17
29043,2018-04-11 17:59:18
29044,2018-04-11 17:59:19
29045,2018-04-11 17:59:20
29046,2018-04-11 17:59:20
29047,2018-04-11 17:59:22
29048,2018-04-11 17:59:22
29049,2018-04-11 17:59:23
29050,2018-04-11 17:59:23
29051,2018-04-11 17:59:24
29052,2018-04-11 17:59:28
29053,2018-04-11 17:59:28
29054,2018-04-11 17:59:29
29055,2018-04-11 17:59:31
29056,2018-04-11 17:59:31
29057,2018-04-11 17:59:31
29058,2018-04-11 17:59:31
29059,2018-04-11 17:59:32
29060,2018-04-11 17:59:34
29061,2018-04-11 17:59:34
29062,2018-04-11 17:59:34
29063,2018-04-11 17:59:34
29064,2018-04-11 17:59:35
29065,2018-04-11 17:59:37
29066,2018-04-11 17:59:37
29067,2018-04-11 17:59:37
29068,2018-04-11 17:59:39
29069,2018-04-11 17:59:39
29070,2018-04-11 17:59:41
29071,2018-04-11 17:59:41
29072,2018-04-11 17:59:41
29073,2018-04-11 17:59:42
29074,2018-04-11 17:59:43
29075,2018-04-11 17:59:43
29076,2018-04-11 17:59:46
29077,2018-04-11 17:59:46
29078,2018-04-11 17:59:47
29079,2018-04-11 17:59:47
29080,2018-04-11 17:59:49
29081,2018-04-11 17:59:51
29082,2018-04-11 17:59:53
29083,2018-04-11 17:59:54
29084,2018-04-11 17:59:55
29085,2018-04-11 17:59:56
29086,2018-04-11 17:59:58
29087,2018-04-11 17:59:58
29088,2018-04-11 17:59:59
29089,2018-04-11 17:59:59
29090,2018-04-11 18:00:00
29091,2018-04-11 18:00:00
29092,2018-04-11 18:00:01
29093,2018-04-11 18:00:02
29094,2018-04-11 18:00:02
29095,2018-04-11 18:00:02
29096,2018-04-11 18:00:02
29097,2018-04-11 18:00:02
29098,2018-04-11 18:00:03
29099,2018-04-11 18:00:03
29100,2018-04-11 18:00:03
29101,2018-04-11 18:00:05
29102,2018-04-11 18:00:05
29103,2018-04-11 18:00:05
29104,2018-04-11 18:00:05
29105,2018-04-11 18:00:06
29106,2018-04-11 18:00:06
29107,2018-04-11 18:00:05
29108,2018-04-11 18:00:07
29109,2018-04-11 18:00:07
29110,2018-04-11 18:00:08
29111,2018-04-11 18:00:10
29112,2018-04-11 18:00:10
29113,2018-04-11 18:00:11
29114,2018-04-11 18:00:12
29115,2018-04-11 18:00:13
29116,2018-04-11 18:00:14
29117,2018-04-11 18:00:14
29118,2018-04-11 18:00:15
29119,2018-04-11 18:00:15
29120,2018-04-11 18:00:15
29121,2018-04-11 18:00:15
29122,2018-04-11 18:00:15
29123,2018-04-11 18:00:16
29124,2018-04-11 18:00:16
29125,2018-04-11 18:00:17
29126,2018-04-11 18:00:17
29127,2018-04-11 18:00:19
29128,2018-04-11 18:00:19
29129,2018-04-11 18:00:20
29130,2018-04-11 18:00:21
29131,2018-04-11 18:00:21
29132,2018-04-11 18:00:22
29133,2018-04-11 18:00:22
29134,2018-04-11 18:00:23
29135,2018-04-11 18:00:23
29136,2018-04-11 18:00:23
29137,2018-04-11 18:00:23
29138,2018-04-11 18:00:24
29139,2018-04-11 18:00:25
29140,2018-04-11 18:00:25
